ID,VersionID,Language,VersionTime,BranchName,BatchID,Sample,Batch,Tear,Burst,BL
548,1,ENG,2019-05-06 13:29,1,570,LR19-017-0,11964,NULL,NULL,NULL
549,1,ENG,2019-05-06 12:22,1,571,LR19-024-0,11805,NULL,NULL,NULL
550,1,ENG,2019-05-06 12:23,1,572,LR19-024-0,11805,NULL,NULL,NULL
551,1,ENG,2019-05-06 12:14,1,573,LR19-025-0,11761,NULL,NULL,NULL
552,1,ENG,2019-05-06 12:15,1,574,LR19-025-0,11761,NULL,NULL,NULL
553,1,ENG,2019-05-06 12:12,1,575,LR19-026-0,11810,NULL,NULL,NULL
554,1,ENG,2019-05-06 12:13,1,576,LR19-026-0,11810,NULL,NULL,NULL
555,1,ENG,2019-05-06 12:10,1,577,LR19-027-0,11814,NULL,NULL,NULL
556,1,ENG,2019-05-06 12:10,1,578,LR19-027-0,11814,NULL,NULL,NULL
557,1,ENG,2019-05-06 12:06,1,579,LR19-028-0,11820,NULL,NULL,NULL
558,1,ENG,2019-05-06 12:07,1,580,LR19-028-0,11820,NULL,NULL,NULL
559,1,ENG,2019-05-06 12:02,1,581,LR19-029-0,11825,NULL,NULL,NULL
560,1,ENG,2019-05-06 12:03,1,582,LR19-029-0,11825,NULL,NULL,NULL
561,1,ENG,2019-05-06 11:59,1,583,LR19-031-0,11857,NULL,NULL,NULL
562,1,ENG,2019-05-06 12:00,1,584,LR19-031-0,11857,NULL,NULL,NULL
563,1,ENG,2019-05-06 11:53,1,585,LR19-033-0,11878,NULL,NULL,NULL
564,1,ENG,2019-05-06 11:56,1,586,LR19-033-0,11878,NULL,NULL,NULL
565,1,ENG,2019-04-26 14:14,1,587,LR19-034-0,11883,NULL,NULL,NULL
566,1,ENG,2019-04-26 14:17,1,588,LR19-034-0,11883,NULL,NULL,NULL
567,1,ENG,2019-04-26 14:16,1,589,LR19-034-0,11883,NULL,NULL,NULL
568,1,ENG,2019-04-26 14:21,1,590,LR19-035-0,11888,NULL,NULL,NULL
569,1,ENG,2019-04-26 14:23,1,591,LR19-035-0,11888,NULL,NULL,NULL
570,1,ENG,2019-04-26 14:26,1,592,LR19-035-0,11888,NULL,NULL,NULL
571,1,ENG,2019-04-26 14:28,1,593,LR19-035-0,11888,NULL,NULL,NULL
572,1,ENG,2019-04-26 14:29,1,594,LR19-035-0,11888,NULL,NULL,NULL
573,1,ENG,2019-04-26 14:33,1,595,LR19-035-0,11888,NULL,NULL,NULL
574,1,ENG,2019-04-26 14:36,1,596,LR19-036-0,11893,NULL,NULL,NULL
575,1,ENG,2019-04-26 14:38,1,597,LR19-036-0,11893,NULL,NULL,NULL
576,1,ENG,2019-04-26 14:41,1,598,LR19-036-0,11893,NULL,NULL,NULL
577,1,ENG,2019-04-26 14:44,1,599,LR19-036-0,11893,NULL,NULL,NULL
578,1,ENG,2019-04-26 14:46,1,600,LR19-036-0,11893,NULL,NULL,NULL
579,1,ENG,2019-04-26 14:48,1,601,LR19-036-0,11893,NULL,NULL,NULL
580,1,ENG,2019-05-06 11:47,1,602,LR19-037-0,11898,NULL,NULL,NULL
581,1,ENG,2019-05-06 8:02,1,603,LR19-037-0,11898,NULL,NULL,NULL
582,1,ENG,2019-05-06 11:48,1,604,LR19-037-0,11898,NULL,NULL,NULL
583,1,ENG,2019-05-06 11:48,1,605,LR19-037-0,11898,NULL,NULL,NULL
584,1,ENG,2019-04-24 8:56,1,608,LR19-043-0,11979,NULL,NULL,NULL
585,1,ENG,2019-04-24 8:59,1,609,LR19-043-0,11979,NULL,NULL,NULL
586,1,ENG,2019-04-24 8:47,1,615,LR19-047-0,11984,NULL,NULL,NULL
587,1,ENG,2019-04-24 8:53,1,616,LR19-047-0,11984,NULL,NULL,NULL
588,1,ENG,2019-04-24 8:42,1,617,LR19-048-0,11989,NULL,NULL,NULL
589,1,ENG,2019-04-24 8:44,1,618,LR19-048-0,11989,NULL,NULL,NULL
590,1,ENG,2019-04-24 8:50,1,619,LR19-048-0,11989,NULL,NULL,NULL
591,1,ENG,2019-04-24 8:27,1,620,LR19-049-0,11994,NULL,NULL,NULL
592,1,ENG,2019-04-24 8:32,1,621,LR19-049-0,11994,NULL,NULL,NULL
593,1,ENG,2019-04-17 15:07,1,622,LR19-052-0,11903,NULL,NULL,NULL
594,1,ENG,2019-04-17 15:13,1,623,LR19-052-0,11903,NULL,NULL,NULL
595,1,ENG,2019-04-17 15:04,1,624,LR19-053-0,11908,NULL,NULL,NULL
596,1,ENG,2019-04-17 15:15,1,625,LR19-053-0,11908,NULL,NULL,NULL
597,1,ENG,2019-04-17 14:54,1,628,LR19-057-0,12013,NULL,NULL,NULL
598,1,ENG,2019-04-17 14:47,1,629,LR19-057-0,12013,NULL,NULL,NULL
599,1,ENG,2019-04-17 14:41,1,630,LR19-058-0,12018,NULL,NULL,NULL
600,1,ENG,2019-04-17 14:34,1,631,LR19-058-0,12018,NULL,NULL,NULL
601,1,ENG,2019-05-22 11:20,1,632,LR19-060-0,12312,NULL,NULL,NULL
602,1,ENG,2019-05-22 11:21,1,633,LR19-060-0,12312,NULL,NULL,NULL
603,1,ENG,2019-05-22 11:17,1,634,LR19-061-0,12040,NULL,NULL,NULL
604,1,ENG,2019-05-22 11:18,1,635,LR19-061-0,12040,NULL,NULL,NULL
605,1,ENG,2019-05-22 11:15,1,636,LR19-062-0,12045,NULL,NULL,NULL
606,1,ENG,2019-05-22 11:16,1,637,LR19-062-0,12045,NULL,NULL,NULL
607,1,ENG,2019-05-22 11:10,1,638,LR19-063-0,12056,NULL,NULL,NULL
608,1,ENG,2019-05-22 11:07,1,639,LR19-063-0,12056,NULL,NULL,NULL
609,1,ENG,2019-05-22 11:04,1,640,LR19-064-0,12061,NULL,NULL,NULL
610,1,ENG,2019-05-22 11:05,1,641,LR19-064-0,12061,NULL,NULL,NULL
611,1,ENG,2019-05-22 10:50,1,644,LR19-080-0,12066,NULL,NULL,NULL
612,1,ENG,2019-05-22 10:51,1,645,LR19-080-0,12066,NULL,NULL,NULL
613,1,ENG,2019-05-22 10:47,1,646,LR19-081-0,12119,NULL,NULL,NULL
614,1,ENG,2019-05-22 10:49,1,647,LR19-081-0,12119,NULL,NULL,NULL
615,1,ENG,2019-05-22 9:37,1,659,LR19-086-0,12129,NULL,NULL,NULL
616,1,ENG,2019-05-22 9:39,1,660,LR19-086-0,12129,NULL,NULL,NULL
